, My soul may dry out,fade and stop My soul may dry out,00:00.000,00:01.000,00:00.000,,,
, But I’ll never forget you,fade But I’ll never forget you,00:00.000,00:01.000,00:00.000,,,
26,,Crossfade to They may erase my memory,00:00.000,00:01.000,00:00.000,,,
,,They may erase my memory,00:00.000,00:00.000,00:00.000,,,
, But I’ll never forget you,fade and stop But I’ll never forget you,00:00.000,00:01.000,00:00.000,,,
, They may erase my memory,fade They may erase my memory,00:00.000,00:01.000,00:00.000,,,
27,,Crossfade to They may steal your history,00:00.000,00:01.000,00:00.000,,,
,,They may steal your history,00:00.000,00:00.000,00:00.000,,,
, They may erase my memory,fade and stop They may erase my memory,00:00.000,00:01.000,00:00.000,,,
, They may steal your history,fade They may steal your history,00:00.000,00:01.000,00:00.000,,,
28,,Crossfade to But I’ll never forget you,00:00.000,00:01.000,00:00.000,,,
,,But I’ll never forget you,00:00.000,00:00.000,00:00.000,,,
, They may steal your history,fade and stop They may steal your history,00:00.000,00:01.000,00:00.000,,,
, But I’ll never forget you,fade But I’ll never forget you,00:00.000,00:01.000,00:00.000,,,
29,,Crossfade to How could I forget your smile?,00:00.000,00:01.000,00:00.000,,,
,,How could I forget your smile?,00:00.000,00:00.000,00:00.000,,,
, But I’ll never forget you,fade and stop But I’ll never forget you,00:00.000,00:01.000,00:00.000,,,
, How could I forget your smile?,fade How could I forget your smile?,00:00.000,00:01.000,00:00.000,,,
30,,Crossfade to How could I forget your eyes?,00:00.000,00:01.000,00:00.000,,,
,,How could I forget your eyes?,00:00.000,00:00.000,00:00.000,,,
, How could I forget your smile?,fade and stop How could I forget your smile?,00:00.000,00:01.000,00:00.000,,,
, How could I forget your eyes?,fade How could I forget your eyes?,00:00.000,00:01.000,00:00.000,,,
31,,Crossfade to How could I forget I used to pray?,00:00.000,00:01.000,00:00.000,,,
,,How could I forget I used to pray?,00:00.000,00:00.000,00:00.000,,,
, How could I forget your eyes?,fade and stop How could I forget your eyes?,00:00.000,00:01.000,00:00.000,,,
, How could I forget I used to pray?,fade How could I forget I used to pray?,00:00.000,00:01.000,00:00.000,,,
32,,Crossfade to So you wouldn’t leave,00:00.000,00:01.000,00:00.000,,,
,,So you wouldn’t leave,00:00.000,00:00.000,00:00.000,,,
, How could I forget I used to pray?,fade and stop How could I forget I used to pray?,00:00.000,00:01.000,00:00.000,,,
, So you wouldn’t leave,fade So you wouldn’t leave,00:00.000,00:01.000,00:00.000,,,
33,,Crossfade to How could I forget your crazy ways?,00:00.000,00:01.000,00:00.000,,,
,,How could I forget your crazy ways?,00:00.000,00:00.000,00:00.000,,,
, So you wouldn’t leave,fade and stop So you wouldn’t leave,00:00.000,00:01.000,00:00.000,,,
, How could I forget your crazy ways?,fade How could I forget your crazy ways?,00:00.000,00:01.000,00:00.000,,,
34,,Crossfade to How could I forget you used to soar?,00:00.000,00:01.000,00:00.000,,,
,,How could I forget you used to soar?,00:00.000,00:00.000,00:00.000,,,
, How could I forget your crazy ways?,fade and stop How could I forget your crazy ways?,00:00.000,00:01.000,00:00.000,,,
, How could I forget you used to soar?,fade How could I forget you used to soar?,00:00.000,00:01.000,00:00.000,,,
35,,Crossfade to How could I forget I still love you?,00:00.000,00:01.000,00:00.000,,,
,,How could I forget I still love you?,00:00.000,00:00.000,00:00.000,,,
, How could I forget you used to soar?,fade and stop How could I forget you used to soar?,00:00.000,00:01.000,00:00.000,,,
, How could I forget I still love you?,fade How could I forget I still love you?,00:00.000,00:01.000,00:00.000,,,
36,,"Crossfade to ""More than life, more than anything""",00:00.000,00:01.000,00:00.000,,,
,,"More than life, more than anything",00:00.000,00:00.000,00:00.000,,,
, How could I forget I still love you?,fade and stop How could I forget I still love you?,00:00.000,00:01.000,00:00.000,,,
," ""More than life, more than anything""","fade ""More than life, more than anything""",00:00.000,00:01.000,00:00.000,,,
37,,Crossfade to Three thousand years may go by,00:00.000,00:01.000,00:00.000,auto-continue,,
,,Three thousand years may go by,00:00.000,00:00.000,00:00.000,,,
," ""More than life, more than anything""","fade and stop ""More than life, more than anything""",00:00.000,00:01.000,00:00.000,,,
, Three thousand years may go by,fade Three thousand years may go by,00:00.000,00:01.000,00:00.000,,,
,,/eos/cue/18/fire,00:00.000,00:00.000,00:00.000,,,
38,,Crossfade to You may kiss other lips,00:00.000,00:01.000,00:00.000,,,
,,You may kiss other lips,00:00.000,00:00.000,00:00.000,,,
, Three thousand years may go by,fade and stop Three thousand years may go by,00:00.000,00:01.000,00:00.000,,,
, You may kiss other lips,fade You may kiss other lips,00:00.000,00:01.000,00:00.000,,,
39,,Crossfade to But I’ll never forget you,00:00.000,00:01.000,00:00.000,,,
,,But I’ll never forget you,00:00.000,00:00.000,00:00.000,,,
, You may kiss other lips,fade and stop You may kiss other lips,00:00.000,00:01.000,00:00.000,,,
, But I’ll never forget you,fade But I’ll never forget you,00:00.000,00:01.000,00:00.000,,,
40,,Crossfade to You may throw me out your life,00:00.000,00:01.000,00:00.000,,,
,,You may throw me out your life,00:00.000,00:00.000,00:00.000,,,
, But I’ll never forget you,fade and stop But I’ll never forget you,00:00.000,00:01.000,00:00.000,,,
, You may throw me out your life,fade You may throw me out your life,00:00.000,00:01.000,00:00.000,,,
41,,Crossfade to You may deny that you love me,00:00.000,00:01.000,00:00.000,,,
,,You may deny that you love me,00:00.000,00:00.000,00:00.000,,,
, You may throw me out your life,fade and stop You may throw me out your life,00:00.000,00:01.000,00:00.000,,,
, You may deny that you love me,fade You may deny that you love me,00:00.000,00:01.000,00:00.000,,,
42,,Crossfade to But I’ll never forget you,00:00.000,00:01.000,00:00.000,,,
,,But I’ll never forget you,00:00.000,00:00.000,00:00.000,,,
, You may deny that you love me,fade and stop You may deny that you love me,00:00.000,00:01.000,00:00.000,,,
, But I’ll never forget you,fade But I’ll never forget you,00:00.000,00:01.000,00:00.000,,,
43,,Crossfade to I know I’ll never forget you,00:00.000,00:01.000,00:00.000,,,
,,I know I’ll never forget you,00:00.000,00:00.000,00:00.000,,,
, But I’ll never forget you,fade and stop But I’ll never forget you,00:00.000,00:01.000,00:00.000,,,
, I know I’ll never forget you,fade I know I’ll never forget you,00:00.000,00:01.000,00:00.000,,,
44,,Crossfade to How can I forget your smile?,00:00.000,00:01.000,00:00.000,,,
,,How can I forget your smile?,00:00.000,00:00.000,00:00.000,,,
, I know I’ll never forget you,fade and stop I know I’ll never forget you,00:00.000,00:01.000,00:00.000,,,
, How can I forget your smile?,fade How can I forget your smile?,00:00.000,00:01.000,00:00.000,,,
45,,Crossfade to How could I forget your eyes?,00:00.000,00:01.000,00:00.000,,,
,,How could I forget your eyes?,00:00.000,00:00.000,00:00.000,,,
, How can I forget your smile?,fade and stop How can I forget your smile?,00:00.000,00:01.000,00:00.000,,,
, How could I forget your eyes?,fade How could I forget your eyes?,00:00.000,00:01.000,00:00.000,,,
46,,Crossfade to How could I forget I used to pray?,00:00.000,00:01.000,00:00.000,,,
,,How could I forget I used to pray?,00:00.000,00:00.000,00:00.000,,,
, How could I forget your eyes?,fade and stop How could I forget your eyes?,00:00.000,00:01.000,00:00.000,,,
, How could I forget I used to pray?,fade How could I forget I used to pray?,00:00.000,00:01.000,00:00.000,,,
47,,Crossfade to So you wouldn’t leave,00:00.000,00:01.000,00:00.000,,,
,,So you wouldn’t leave,00:00.000,00:00.000,00:00.000,,,
, How could I forget I used to pray?,fade and stop How could I forget I used to pray?,00:00.000,00:01.000,00:00.000,,,
, So you wouldn’t leave,fade So you wouldn’t leave,00:00.000,00:01.000,00:00.000,,,
48,,Crossfade to How could I forget your crazy ways?,00:00.000,00:01.000,00:00.000,,,
,,How could I forget your crazy ways?,00:00.000,00:00.000,00:00.000,,,
, So you wouldn’t leave,fade and stop So you wouldn’t leave,00:00.000,00:01.000,00:00.000,,,
, How could I forget your crazy ways?,fade How could I forget your crazy ways?,00:00.000,00:01.000,00:00.000,,,
49,,Crossfade to How could I forget you used to soar?,00:00.000,00:01.000,00:00.000,,,
,,How could I forget you used to soar?,00:00.000,00:00.000,00:00.000,,,
, How could I forget your crazy ways?,fade and stop How could I forget your crazy ways?,00:00.000,00:01.000,00:00.000,,,
, How could I forget you used to soar?,fade How could I forget you used to soar?,00:00.000,00:01.000,00:00.000,,,
50,,Crossfade to How could I forget I still love you?,00:00.000,00:01.000,00:00.000,,,
,,How could I forget I still love you?,00:00.000,00:00.000,00:00.000,,,
, How could I forget you used to soar?,fade and stop How could I forget you used to soar?,00:00.000,00:01.000,00:00.000,,,
, How could I forget I still love you?,fade How could I forget I still love you?,00:00.000,00:01.000,00:00.000,,,
51,,"Crossfade to ""More than life, more than anything""",00:00.000,00:01.000,00:00.000,,,
,,"More than life, more than anything",00:00.000,00:00.000,00:00.000,,,
, How could I forget I still love you?,fade and stop How could I forget I still love you?,00:00.000,00:01.000,00:00.000,,,
," ""More than life, more than anything""","fade ""More than life, more than anything""",00:00.000,00:01.000,00:00.000,,,
,,/eos/cue/19/fire,00:00.000,00:00.000,00:00.000,,,
52,,Crossfade to Three thousand years may go by,00:00.000,00:01.000,00:00.000,,,
,,Three thousand years may go by,00:00.000,00:00.000,00:00.000,,,
," ""More than life, more than anything""","fade and stop ""More than life, more than anything""",00:00.000,00:01.000,00:00.000,,,
, Three thousand years may go by,fade Three thousand years may go by,00:00.000,00:01.000,00:00.000,,,
53,,Crossfade to You may kiss other lips,00:00.000,00:01.000,00:00.000,,,
,,You may kiss other lips,00:00.000,00:00.000,00:00.000,,,
, Three thousand years may go by,fade and stop Three thousand years may go by,00:00.000,00:01.000,00:00.000,,,
, You may kiss other lips,fade You may kiss other lips,00:00.000,00:01.000,00:00.000,,,
54,,Crossfade to But I’ll never forget you,00:00.000,00:01.000,00:00.000,,,
,,But I’ll never forget you,00:00.000,00:00.000,00:00.000,,,
, You may kiss other lips,fade and stop You may kiss other lips,00:00.000,00:01.000,00:00.000,,,
, But I’ll never forget you,fade But I’ll never forget you,00:00.000,00:01.000,00:00.000,,,
, But I’ll never forget you,fade and stop But I’ll never forget you,00:00.000,00:01.000,00:00.000,auto-continue,,
,,/eos/cue/20/fire,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/unmute/ruben,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/mix/band #v#,00:00.000,00:00.500,00:00.000,auto-continue,,
,,/mix/fx #v#,00:00.000,00:00.500,00:00.500,auto-follow,,
,,/mute/helen,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/mute/band,00:00.000,00:00.000,00:00.000,,,
F.0,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/audio/E_JukeboxButtonsLiftandPlaceRecord.wav,E_JukeboxButtonsLiftandPlaceRecord.wav,00:00.000,00:06.365,00:00.000,auto-continue,,
,,/unmute/band,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/mix/band #v#,00:00.000,00:00.500,00:00.000,auto-continue,,
,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/audio/E_JukeboxScratches.wav,E_JukeboxScratches.wav,00:02.000,00:17.656,00:00.000,auto-continue,,
, E_JukeboxScratches.wav,fade E_JukeboxScratches.wav,00:00.000,00:03.000,00:00.000,auto-continue,,
, E_JukeboxScratches.wav,FADE OUT: Record plays with crackle,00:02.000,00:07.000,00:00.000,auto-continue,,
F.1,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/video/F.1 Old House.jpg,VIDEO: Old House,00:00.000,00:00.000,00:00.000,auto-continue,,PG 19
,,/eos/cue/21/fire,00:00.000,00:00.000,00:00.000,auto-continue,,
,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/video/_C&R Matte FINAL.png,_C&R Matte FINAL.png,00:00.000,00:00.000,00:00.000,auto-continue,,
,F.1 VIDEO: Old House,FADE IN: Current,00:00.000,00:03.000,00:00.000,,,
,,/eos/cue/22/fire,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/mix/band #v#,00:00.000,00:00.500,00:00.000,auto-continue,,
,,/mix/fx #v#,00:00.000,00:00.500,00:00.000,,,
55,,"Crossfade to ""Skeletons don’t cry, serenade of love""",00:00.000,00:01.000,00:00.000,,,
,,"Skeletons don’t cry, serenade of love",00:00.000,00:00.000,00:00.000,,,
," ""Skeletons don’t cry, serenade of love""","fade ""Skeletons don’t cry, serenade of love""",00:00.000,00:01.000,00:00.000,,,
56,,"Crossfade to ""Skeletons don’t cry, they don’t have hearts""",00:00.000,00:01.000,00:00.000,,,
,,"Skeletons don’t cry, they don’t have hearts",00:00.000,00:00.000,00:00.000,,,
," ""Skeletons don’t cry, serenade of love""","fade and stop ""Skeletons don’t cry, serenade of love""",00:00.000,00:01.000,00:00.000,,,
," ""Skeletons don’t cry, they don’t have hearts""","fade ""Skeletons don’t cry, they don’t have hearts""",00:00.000,00:01.000,00:00.000,,,
57,,"Crossfade to ""Skeletons don’t cry, serenade of love""",00:00.000,00:01.000,00:00.000,,,
,,"Skeletons don’t cry, serenade of love",00:00.000,00:00.000,00:00.000,,,
," ""Skeletons don’t cry, they don’t have hearts""","fade and stop ""Skeletons don’t cry, they don’t have hearts""",00:00.000,00:01.000,00:00.000,,,
," ""Skeletons don’t cry, serenade of love""","fade ""Skeletons don’t cry, serenade of love""",00:00.000,00:01.000,00:00.000,,,
,,/eos/cue/22.1/fire,00:00.000,00:00.000,00:00.000,auto-continue,,
,F.1 VIDEO: Old House,FADE OUT: Previous,00:00.000,00:03.000,00:00.000,auto-continue,,
F.2,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/video/F.2 Welcome_to_California FINAL.jpg,"VIDEO: Sign, ""Welcome to California""",00:00.000,00:00.000,00:00.000,auto-continue,,PG 20
,"F.2 VIDEO: Sign, ""Welcome to California""",FADE IN: Current,00:00.000,00:03.000,00:00.000,,,
58,,"Crossfade to ""I dreamt another world, so far, so near""",00:00.000,00:01.000,00:00.000,,,
,,"I dreamt another world, so far, so near",00:00.000,00:00.000,00:00.000,,,
," ""Skeletons don’t cry, serenade of love""","fade and stop ""Skeletons don’t cry, serenade of love""",00:00.000,00:01.000,00:00.000,,,
," ""I dreamt another world, so far, so near""","fade ""I dreamt another world, so far, so near""",00:00.000,00:01.000,00:00.000,,,
59,,"Crossfade to ""I dreamt another voyage, four paths, five destinies""",00:00.000,00:01.000,00:00.000,,,
,,"I dreamt another voyage, four paths, five destinies",00:00.000,00:00.000,00:00.000,,,
," ""I dreamt another world, so far, so near""","fade and stop ""I dreamt another world, so far, so near""",00:00.000,00:01.000,00:00.000,,,
," ""I dreamt another voyage, four paths, five destinies""","fade ""I dreamt another voyage, four paths, five destinies""",00:00.000,00:01.000,00:00.000,,,
60,,"Crossfade to ""I dreamt of laughter, of illusion""",00:00.000,00:01.000,00:00.000,,,
,,"I dreamt of laughter, of illusion",00:00.000,00:00.000,00:00.000,,,
," ""I dreamt another voyage, four paths, five destinies""","fade and stop ""I dreamt another voyage, four paths, five destinies""",00:00.000,00:01.000,00:00.000,,,
," ""I dreamt of laughter, of illusion""","fade ""I dreamt of laughter, of illusion""",00:00.000,00:01.000,00:00.000,,,
,"F.2 VIDEO: Sign, ""Welcome to California""",FADE OUT: Previous,00:00.000,00:03.000,00:00.000,auto-continue,,
,,/eos/cue/23/fire,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/unmute/choir,00:00.000,00:00.000,00:00.000,auto-follow,,
,,/mix/choir #v#,00:00.000,00:00.500,00:00.000,auto-continue,,
61,,"Crossfade to ""I dreamt of another world, I dreamt of less struggle""",00:00.000,00:01.000,00:00.000,,,
,,"I dreamt of another world, I dreamt of less struggle",00:00.000,00:00.000,00:00.000,,,
," ""I dreamt of laughter, of illusion""","fade and stop ""I dreamt of laughter, of illusion""",00:00.000,00:01.000,00:00.000,,,
," ""I dreamt of another world, I dreamt of less struggle""","fade ""I dreamt of another world, I dreamt of less struggle""",00:00.000,00:01.000,00:00.000,,,
62,,Crossfade to I dreamt of a morning when it was finally possible,00:00.000,00:01.000,00:00.000,,,
,,I dreamt of a morning when it was finally possible,00:00.000,00:00.000,00:00.000,,,
," ""I dreamt of another world, I dreamt of less struggle""","fade and stop ""I dreamt of another world, I dreamt of less struggle""",00:00.000,00:01.000,00:00.000,,,
, I dreamt of a morning when it was finally possible,fade I dreamt of a morning when it was finally possible,00:00.000,00:01.000,00:00.000,,,
63,,"Crossfade to ""I dreamt of a love, of night and day""",00:00.000,00:01.000,00:00.000,,,
,,"I dreamt of a love, of night and day",00:00.000,00:00.000,00:00.000,,,
, I dreamt of a morning when it was finally possible,fade and stop I dreamt of a morning when it was finally possible,00:00.000,00:01.000,00:00.000,,,
," ""I dreamt of a love, of night and day""","fade ""I dreamt of a love, of night and day""",00:00.000,00:01.000,00:00.000,,,
64,,"Crossfade to ""I dreamt of good fortune, I dreamt of joy""",00:00.000,00:01.000,00:00.000,,,
,,"I dreamt of good fortune, I dreamt of joy",00:00.000,00:00.000,00:00.000,,,
," ""I dreamt of a love, of night and day""","fade and stop ""I dreamt of a love, of night and day""",00:00.000,00:01.000,00:00.000,,,
," ""I dreamt of good fortune, I dreamt of joy""","fade ""I dreamt of good fortune, I dreamt of joy""",00:00.000,00:01.000,00:00.000,,,
65,,"Crossfade to ""Skeletons don’t cry, serenade of love""",00:00.000,00:01.000,00:00.000,,,
,,"Skeletons don’t cry, serenade of love",00:00.000,00:00.000,00:00.000,,,
," ""I dreamt of good fortune, I dreamt of joy""","fade and stop ""I dreamt of good fortune, I dreamt of joy""",00:00.000,00:01.000,00:00.000,,,
," ""Skeletons don’t cry, serenade of love""","fade ""Skeletons don’t cry, serenade of love""",00:00.000,00:01.000,00:00.000,,,
,,/eos/cue/24/fire,00:00.000,00:00.000,00:00.000,,,
66,,"Crossfade to ""Skeletons don’t cry, they don’t have hearts""",00:00.000,00:01.000,00:00.000,auto-continue,,
,,"Skeletons don’t cry, they don’t have hearts",00:00.000,00:00.000,00:00.000,,,
," ""Skeletons don’t cry, serenade of love""","fade and stop ""Skeletons don’t cry, serenade of love""",00:00.000,00:01.000,00:00.000,,,
," ""Skeletons don’t cry, they don’t have hearts""","fade ""Skeletons don’t cry, they don’t have hearts""",00:00.000,00:01.000,00:00.000,,,
F.3,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/video/F.3a ruben in nam.jpg,VIDEO: Stills of Ruben in Vietnam,00:00.000,00:00.000,00:00.000,auto-continue,,PG 21
,F.3 VIDEO: Stills of Ruben in Vietnam,FADE IN: Current,00:00.000,00:03.000,00:00.000,,,
67,,"Crossfade to ""I dreamt without war, I dreamt without fears""",00:00.000,00:01.000,00:00.000,,,
,,"I dreamt without war, I dreamt without fears",00:00.000,00:00.000,00:00.000,,,
," ""Skeletons don’t cry, they don’t have hearts""","fade and stop ""Skeletons don’t cry, they don’t have hearts""",00:00.000,00:01.000,00:00.000,,,
," ""I dreamt without war, I dreamt without fears""","fade ""I dreamt without war, I dreamt without fears""",00:00.000,00:01.000,00:00.000,,,
68,,"Crossfade to ""I dreamt without fences, I dreamt without beatings""",00:00.000,00:01.000,00:00.000,auto-continue,,
,,"I dreamt without fences, I dreamt without beatings",00:00.000,00:00.000,00:00.000,,,
," ""I dreamt without war, I dreamt without fears""","fade and stop ""I dreamt without war, I dreamt without fears""",00:00.000,00:01.000,00:00.000,,,
," ""I dreamt without fences, I dreamt without beatings""","fade ""I dreamt without fences, I dreamt without beatings""",00:00.000,00:01.000,00:00.000,,,
F.4,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/video/Moratorium BW Darker.mov,VIDEO: Sheriffs Clubbing People at Chicano Moratorium,00:00.000,00:38.622,00:00.000,auto-continue,,PG 21
